date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:20:13	11691/11691	---M--	200	added ('OK')	image/Jpeg	date:Tue,%2021%20Mar%202017%2002:20:11%20GMT	http://icsse2017.hcmute.edu.vn/Services/GetArticleImage.ashx?Id=dd21088d-cb55-4f9d-ac9c-73553c715cae	F:/WEB/cloud/Cloud/icsse2017.hcmute.edu.vn/Services/GetArticleImage797c.jpg	(from http://icsse2017.hcmute.edu.vn/?TopicId=8fdb6e21-307c-4046-94ab-bd311a2a9930)
09:20:15	2805/2805	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Mar%202017%2002:20:11%20GMT	http://icsse2017.hcmute.edu.vn/Telerik.Web.UI.WebResource.axd?type=rca&guid=c4788123-38ed-4a3e-832b-225abc174b1e	F:/WEB/cloud/Cloud/icsse2017.hcmute.edu.vn/Telerik.Web.UI.WebResource1786.jpg	(from http://icsse2017.hcmute.edu.vn/?ArticleId=dd21088d-cb55-4f9d-ac9c-73553c715cae)
09:20:24	11691/11691	---M--	200	added ('OK')	image/Jpeg	date:Tue,%2021%20Mar%202017%2002:20:20%20GMT	http://icsse2017.hcmute.edu.vn/Services/GetArticleImage.ashx?Id=fc8c1223-a9d2-46b5-9db3-665c778f0ac9	F:/WEB/cloud/Cloud/icsse2017.hcmute.edu.vn/Services/GetArticleImage80e4.jpg	(from http://icsse2017.hcmute.edu.vn/?TopicId=14491cca-f22a-4b92-82c3-a5bd7f2643eb)
09:20:27	2854/2854	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Mar%202017%2002:20:24%20GMT	http://icsse2017.hcmute.edu.vn/Telerik.Web.UI.WebResource.axd?type=rca&guid=6dbc2044-89fd-4fd1-bb32-a8a47bf4983e	F:/WEB/cloud/Cloud/icsse2017.hcmute.edu.vn/Telerik.Web.UI.WebResourcea544.jpg	(from http://icsse2017.hcmute.edu.vn/?ArticleId=fc8c1223-a9d2-46b5-9db3-665c778f0ac9)
09:20:28	2876/2876	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Mar%202017%2002:20:25%20GMT	http://icsse2017.hcmute.edu.vn/Telerik.Web.UI.WebResource.axd?type=rca&guid=fb5cfaaa-326c-460f-a6b2-375e6df727f4	F:/WEB/cloud/Cloud/icsse2017.hcmute.edu.vn/Telerik.Web.UI.WebResourceadf3.jpg	(from http://icsse2017.hcmute.edu.vn/?ArticleId=945864b5-165f-45a3-8e75-a9ba5ac1f9ef)
09:20:28	11691/11691	---M--	200	added ('OK')	image/Jpeg	date:Tue,%2021%20Mar%202017%2002:20:25%20GMT	http://icsse2017.hcmute.edu.vn/Services/GetArticleImage.ashx?Id=945864b5-165f-45a3-8e75-a9ba5ac1f9ef	F:/WEB/cloud/Cloud/icsse2017.hcmute.edu.vn/Services/GetArticleImagef8ef.jpg	(from http://icsse2017.hcmute.edu.vn/?TopicId=fd0c4c9e-429c-4e2e-a19d-4236dd56945a)
09:20:29	2845/2845	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Mar%202017%2002:20:26%20GMT	http://icsse2017.hcmute.edu.vn/Telerik.Web.UI.WebResource.axd?type=rca&guid=bac2377d-0caa-45f1-8990-31f38da177e6	F:/WEB/cloud/Cloud/icsse2017.hcmute.edu.vn/Telerik.Web.UI.WebResource0f84.jpg	(from http://icsse2017.hcmute.edu.vn/?ArticleId=707e0e24-5220-4821-a40f-4041eb76cc1a)
09:20:29	11691/11691	---M--	200	added ('OK')	image/Jpeg	date:Tue,%2021%20Mar%202017%2002:20:26%20GMT	http://icsse2017.hcmute.edu.vn/Services/GetArticleImage.ashx?Id=707e0e24-5220-4821-a40f-4041eb76cc1a	F:/WEB/cloud/Cloud/icsse2017.hcmute.edu.vn/Services/GetArticleImaged303.jpg	(from http://icsse2017.hcmute.edu.vn/?TopicId=a00b00cc-8531-426e-b305-00ced720720e)
09:20:30	2655/2655	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Mar%202017%2002:20:27%20GMT	http://icsse2017.hcmute.edu.vn/Telerik.Web.UI.WebResource.axd?type=rca&guid=b8f93591-2a9c-4ada-83a5-51b759ee36c2	F:/WEB/cloud/Cloud/icsse2017.hcmute.edu.vn/Telerik.Web.UI.WebResource6bb7.jpg	(from http://icsse2017.hcmute.edu.vn/?ArticleId=be204435-0615-4fc3-aa86-392d871decc8)
09:20:30	11691/11691	---M--	200	added ('OK')	image/Jpeg	date:Tue,%2021%20Mar%202017%2002:20:27%20GMT	http://icsse2017.hcmute.edu.vn/Services/GetArticleImage.ashx?Id=be204435-0615-4fc3-aa86-392d871decc8	F:/WEB/cloud/Cloud/icsse2017.hcmute.edu.vn/Services/GetArticleImage8a39.jpg	(from http://icsse2017.hcmute.edu.vn/?TopicId=e821c7c7-f850-4ca3-bb37-fb63721e8d83)
09:20:31	11691/11691	---M--	200	added ('OK')	image/Jpeg	date:Tue,%2021%20Mar%202017%2002:20:28%20GMT	http://icsse2017.hcmute.edu.vn/Services/GetArticleImage.ashx?Id=b4031ebe-e802-4402-a49a-5769943872a5	F:/WEB/cloud/Cloud/icsse2017.hcmute.edu.vn/Services/GetArticleImage1a81.jpg	(from http://icsse2017.hcmute.edu.vn/?TopicId=e227a1b0-fc7e-410b-bab0-0ffb9a65fe90)
09:20:34	2717/2717	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Mar%202017%2002:20:31%20GMT	http://icsse2017.hcmute.edu.vn/Telerik.Web.UI.WebResource.axd?type=rca&guid=e5f05e99-35bf-4857-b235-20c6f1b7dc7c	F:/WEB/cloud/Cloud/icsse2017.hcmute.edu.vn/Telerik.Web.UI.WebResource7b4a.jpg	(from http://icsse2017.hcmute.edu.vn/?ArticleId=b4031ebe-e802-4402-a49a-5769943872a5)
09:20:34	4286/4286	---M--	200	added ('OK')	image/cur	date:Wed,%2013%20Jul%202016%2009:18:28%20GMT	http://icsse2017.hcmute.edu.vn/WebResource.axd?d=I5yKVtug0diTFMWI4R6_3J4vSTyizF8OL4VZ4CWGoLdkqopuYA5aZcaafQfB82oanmvhJoCD8TnzeX3pIm1b116nb7iGv2fK-63ATZHsG9I5eXe8_aC7hfw35nJ3U4W_VPw6_2M5lPR24eqxp1kHeguRVrk1&t=636040235083572431	F:/WEB/cloud/Cloud/icsse2017.hcmute.edu.vn/WebResourcede99.axd	(from http://icsse2017.hcmute.edu.vn/WebResource.axd?d=n773PcR3J7_A1FPJ_SBOgAWw00qlZ-r8wklKETcBl3VtZAeGN71aKhLnQ70ode3bnQFkMz-BdVFMSuOci3DLRghk7PKZ-TCsZPwTySkxW7GEwZv5sSWPRYaW_pYKaAqIE8snrjXcqwJ6w2UIc2exScyRr7Q1&t=636040235083572431)
09:20:38	1423/1423	---M--	200	added ('OK')	image/gif	date:Wed,%2013%20Jul%202016%2009:18:28%20GMT	http://icsse2017.hcmute.edu.vn/WebResource.axd?d=QhdhWaF51PFZsRSN3adTSv6TMNIG_po8_jKj_p5C6kfyRp7fH30mwWuFeVhkPp9uZwHvuOCHj54y5H57CfSFAosuAtvpobjup4RPfpHJKdPScLX6KgjYIEDjUJFJjNLpcoDyUcDpVe0G2j5aOXrFYVCc_LSaBZbqO7E4JMJKH1y5QcIv0&t=636040235083572431	F:/WEB/cloud/Cloud/icsse2017.hcmute.edu.vn/WebResource1a54.gif	(from http://icsse2017.hcmute.edu.vn/WebResource.axd?d=Eh4r1zfkKkxiaHKi-r4z4YaZIL5gxBC5Y5SukEw_JnS5STwtXcb5lsSR_cE_nXgNLxh-WLCMYDRkKgFjsoqB5NH7XzTQkvPnt-8f3s6VigfQM0jhxVwyOxGdB9sh-2UX2B6urtLH_9gWZRCgfO4D5JI8CRDmqJTYLD_36ZJxKSAWWzpr0&t=636040235083572431)
09:20:38	9563/9563	---M--	200	added ('OK')	image/gif	date:Wed,%2013%20Jul%202016%2009:18:28%20GMT	http://icsse2017.hcmute.edu.vn/WebResource.axd?d=9rblI0aq9dqFD6_pWG32mzl7aY_QMIRtywNfmbNaMaTpVAZEJfSNKU_x4zrzHggJzu1rx2lRXX6zf5pQ9wav25lZvmIYYgivlojW_mUZ4x8t44DFP6J-mqPRfYMsmGioVc9avHteglTU-Q_7wh_h8VPl4Aw1&t=636040235083572431	F:/WEB/cloud/Cloud/icsse2017.hcmute.edu.vn/WebResource151e.gif	(from http://icsse2017.hcmute.edu.vn/WebResource.axd?d=Eh4r1zfkKkxiaHKi-r4z4YaZIL5gxBC5Y5SukEw_JnS5STwtXcb5lsSR_cE_nXgNLxh-WLCMYDRkKgFjsoqB5NH7XzTQkvPnt-8f3s6VigfQM0jhxVwyOxGdB9sh-2UX2B6urtLH_9gWZRCgfO4D5JI8CRDmqJTYLD_36ZJxKSAWWzpr0&t=636040235083572431)
09:20:39	152/152	---M--	200	added ('OK')	image/gif	date:Wed,%2013%20Jul%202016%2009:18:28%20GMT	http://icsse2017.hcmute.edu.vn/WebResource.axd?d=YJBDh4KMhZ-DBGut3Bgx4TZn1HBsFm-AakhdPL2uAw9llvM6yd9xsJaPIl26T5fFfVU-dJVzmZ3jK9AqwvZRA3VM1DowjVkxmAkm5Uns2gVStnz1A5e8fDJz-z4greBunVFLhCAoTTpKYeUnwhv-1DDTbqE1&t=636040235083572431	F:/WEB/cloud/Cloud/icsse2017.hcmute.edu.vn/WebResource970b.gif	(from http://icsse2017.hcmute.edu.vn/WebResource.axd?d=Eh4r1zfkKkxiaHKi-r4z4YaZIL5gxBC5Y5SukEw_JnS5STwtXcb5lsSR_cE_nXgNLxh-WLCMYDRkKgFjsoqB5NH7XzTQkvPnt-8f3s6VigfQM0jhxVwyOxGdB9sh-2UX2B6urtLH_9gWZRCgfO4D5JI8CRDmqJTYLD_36ZJxKSAWWzpr0&t=636040235083572431)
09:20:43	2791/2791	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Mar%202017%2002:20:40%20GMT	http://icsse2017.hcmute.edu.vn/Telerik.Web.UI.WebResource.axd?type=rca&guid=8b2e8dd8-e87d-456e-8b89-2435940cf80d	F:/WEB/cloud/Cloud/icsse2017.hcmute.edu.vn/Telerik.Web.UI.WebResource13ac.jpg	(from http://icsse2017.hcmute.edu.vn/ArticleId/945864b5-165f-45a3-8e75-a9ba5ac1f9ef/)
09:20:44	236/236	---M--	200	added ('OK')	image/gif	date:Wed,%2013%20Jul%202016%2009:18:28%20GMT	http://icsse2017.hcmute.edu.vn/WebResource.axd?d=mJjeUi6Ow3hHXtmosFwtv-fYkXoGT1dM_3ZCz5k1Y_FtH0evPNksdWSWqinzZf5VgvcbxdSSA407eWPbY5MA7G_VEda0GnxqmRahFBSq8Hweq2wFy-RTEuLdhbSk5R7-vB4QFPrIYHpZ_QmbWUU3-woBn9LZ1EaKcjnsAfwfgYjRJ_R90&t=636040235083572431	F:/WEB/cloud/Cloud/icsse2017.hcmute.edu.vn/WebResourcefd16.gif	(from http://icsse2017.hcmute.edu.vn/WebResource.axd?d=yEhnYPMoZjaQHlaBWcNnA17Hyeava89NMeB01SjNaSDqTCW-y9L7yvEchVnfzhXGC2X4nzTeGjvf1y85mxS8vZgHyPDwgQGrgL4e8GlfcoXD6EWX3_J0opn16WyxuaRRMU7i6w2&t=636040235083572431)
09:20:44	375/375	---M--	200	added ('OK')	image/png	date:Wed,%2013%20Jul%202016%2009:18:28%20GMT	http://icsse2017.hcmute.edu.vn/WebResource.axd?d=z68AkRUCdVuXLJjF2bAW9MDchXy7AkrNHQC1XILhr-h7iw_tmrT1JlyDwsuvk2HpPvMvyQSEaZuJDoCZ5MPH8b1W7OMkINgGLb3ILSkKgdKfgWebfF2OUbxLCKDENLyBGrjxxW6ehV-ItzaTHFMrU4m3IVY1&t=636040235083572431	F:/WEB/cloud/Cloud/icsse2017.hcmute.edu.vn/WebResource05d1.png	(from http://icsse2017.hcmute.edu.vn/WebResource.axd?d=yEhnYPMoZjaQHlaBWcNnA17Hyeava89NMeB01SjNaSDqTCW-y9L7yvEchVnfzhXGC2X4nzTeGjvf1y85mxS8vZgHyPDwgQGrgL4e8GlfcoXD6EWX3_J0opn16WyxuaRRMU7i6w2&t=636040235083572431)
09:20:45	2117/2117	---M--	200	added ('OK')	image/gif	date:Wed,%2013%20Jul%202016%2009:18:28%20GMT	http://icsse2017.hcmute.edu.vn/WebResource.axd?d=bSZh0Gz95J1-5UOeJw2VIWV1aJNFCh1ryCfFMB00iu6KKb1t3XdRVx4GScUoiCgoJbCGUONXWPwe8fH4x-ZUt1yuZhQ2aEvHffExjIr2u-6tZczwjcGaV-Nth-buZ8nUx13lID0H79b3vhMenj715dPYOs2LBC-0Cp8FvLPPX5Qg7HA00&t=636040235083572431	F:/WEB/cloud/Cloud/icsse2017.hcmute.edu.vn/WebResourcea42a.gif	(from http://icsse2017.hcmute.edu.vn/WebResource.axd?d=yEhnYPMoZjaQHlaBWcNnA17Hyeava89NMeB01SjNaSDqTCW-y9L7yvEchVnfzhXGC2X4nzTeGjvf1y85mxS8vZgHyPDwgQGrgL4e8GlfcoXD6EWX3_J0opn16WyxuaRRMU7i6w2&t=636040235083572431)
09:21:53	4864698/4864698	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%228096e6d62975d11:0%22	http://en.hcmute.edu.vn/Resources/Images/SubDomain/HomePage/Introduction/Tot%20nghiep.jpg	F:/WEB/cloud/Cloud/en.hcmute.edu.vn/Resources/Images/SubDomain/HomePage/Introduction/Tot%20nghiep.jpg	(from http://icsse2017.hcmute.edu.vn/Default.aspx?ArticleId=c8018710-9562-44c6-bef0-2a0f22e73f6b)
